"","AminoAcid","ATP","k_cat_AA","k_a_NH4","k_a","k_NH4","k_a_AA","k_NH4_AA","k_ribo_a","k_ribo_AA","k_ribo_a_AA","k_ribo_AA_a"
"2969",9.33846466064876e-05,3907473.1141286,"0.1","0.1","0.1","0.1","0.1","1000.0","100.0","100.0","1000.0","1000.0"
"2970",-100000000.007144,138528492.888109,"0.1","0.1","0.1","0.1","0.1","1000.0","100.0","1000.0","0.1","0.1"
"2971",-100000000.007144,138528494.391563,"0.1","0.1","0.1","0.1","0.1","1000.0","100.0","1000.0","0.1","1.0"
"2972",9.20040389980444e-09,3850105.17497296,"0.1","0.1","0.1","0.1","0.1","1000.0","100.0","1000.0","0.1","10.0"
"2973",9.20773301277192e-09,3853152.18077444,"0.1","0.1","0.1","0.1","0.1","1000.0","100.0","1000.0","0.1","100.0"
"2974",9.25593745043608e-09,3873183.26485869,"0.1","0.1","0.1","0.1","0.1","1000.0","100.0","1000.0","0.1","1000.0"
"2975",9.19964617566154e-08,3849790.04349648,"0.1","0.1","0.1","0.1","0.1","1000.0","100.0","1000.0","1.0","0.1"
"2976",9.19973812800379e-08,3849828.29916128,"0.1","0.1","0.1","0.1","0.1","1000.0","100.0","1000.0","1.0","1.0"
"2977",9.20063274502626e-08,3850200.15311712,"0.1","0.1","0.1","0.1","0.1","1000.0","100.0","1000.0","1.0","10.0"
"2978",9.20789634689315e-08,3853219.95698258,"0.1","0.1","0.1","0.1","0.1","1000.0","100.0","1000.0","1.0","100.0"
"2979",9.25604603321358e-08,3873228.411085,"0.1","0.1","0.1","0.1","0.1","1000.0","100.0","1000.0","1.0","1000.0"
"2980",9.20166500578061e-07,3850629.4347863,"0.1","0.1","0.1","0.1","0.1","1000.0","100.0","1000.0","10.0","0.1"
"2981",9.20174671748366e-07,3850663.41368354,"0.1","0.1","0.1","0.1","0.1","1000.0","100.0","1000.0","10.0","1.0"
"2982",9.20254693833789e-07,3850996.15102632,"0.1","0.1","0.1","0.1","0.1","1000.0","100.0","1000.0","10.0","10.0"
"2983",9.20940854447005e-07,3853848.77561043,"0.1","0.1","0.1","0.1","0.1","1000.0","100.0","1000.0","10.0","100.0"
"2984",9.25711059740494e-07,3873671.11062106,"0.1","0.1","0.1","0.1","0.1","1000.0","100.0","1000.0","10.0","1000.0"
"2985",9.21624605806135e-06,3856692.90593926,"0.1","0.1","0.1","0.1","0.1","1000.0","100.0","1000.0","100.0","0.1"
"2986",9.2163040176858e-06,3856716.99708783,"0.1","0.1","0.1","0.1","0.1","1000.0","100.0","1000.0","100.0","1.0"
"2987",9.21687967340411e-06,3856956.26297753,"0.1","0.1","0.1","0.1","0.1","1000.0","100.0","1000.0","100.0","10.0"
"2988",9.22231806469746e-06,3859216.68646866,"0.1","0.1","0.1","0.1","0.1","1000.0","100.0","1000.0","100.0","100.0"
"2989",9.26683644825543e-06,3877713.63350395,"0.1","0.1","0.1","0.1","0.1","1000.0","100.0","1000.0","100.0","1000.0"
"2990",9.30177634849729e-05,3892239.80755898,"0.1","0.1","0.1","0.1","0.1","1000.0","100.0","1000.0","1000.0","0.1"
"2991",9.30181079607915e-05,3892254.11333888,"0.1","0.1","0.1","0.1","0.1","1000.0","100.0","1000.0","1000.0","1.0"
"2992",9.30215512822739e-05,3892397.11114687,"0.1","0.1","0.1","0.1","0.1","1000.0","100.0","1000.0","1000.0","10.0"
"2993",9.30558423726855e-05,3893820.97475163,"0.1","0.1","0.1","0.1","0.1","1000.0","100.0","1000.0","1000.0","100.0"
"2994",9.33846466064876e-05,3907473.1141286,"0.1","0.1","0.1","0.1","0.1","1000.0","100.0","1000.0","1000.0","1000.0"
"2995",9.20169456978098e-09,3849750.49962287,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","0.1","0.1","0.1"
"2996",9.20178973082421e-09,3849789.71522664,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","0.1","0.1","1.0"
"2997",9.20268767363883e-09,3850162.41163489,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","0.1","0.1","10.0"
"2998",9.20998312981384e-09,3853193.56327712,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","0.1","0.1","100.0"
"2999",9.25815135253517e-09,3873210.37653635,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","0.1","0.1","1000.0"
"3000",9.20297922309059e-08,3850282.86929032,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","0.1","1.0","0.1"
"3001",9.20305842221488e-08,3850316.69281428,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","0.1","1.0","1.0"
"3002",9.20389454310087e-08,3850663.20177964,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","0.1","1.0","10.0"
"3003",9.21093662667014e-08,3853590.07023005,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","0.1","1.0","100.0"
"3004",9.25882350397196e-08,3873491.70569774,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","0.1","1.0","1000.0"
"3005",9.21211019177776e-07,3854079.30655993,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","0.1","10.0","0.1"
"3006",9.21217883463068e-07,3854107.84390335,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","0.1","10.0","1.0"
"3007",9.21285700328669e-07,3854389.77997597,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","0.1","10.0","10.0"
"3008",9.21900951721385e-07,3856948.21191299,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","0.1","10.0","100.0"
"3009",9.26482463916228e-07,3875985.0266114,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","0.1","10.0","1000.0"
"3010",9.2671162325344e-06,3876950.40481623,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","0.1","100.0","0.1"
"3011",9.26715654890458e-06,3876967.15326008,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","0.1","100.0","1.0"
"3012",9.26755083793443e-06,3877134.15218299,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","0.1","100.0","10.0"
"3013",9.2714840931663e-06,3878766.71487554,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","0.1","100.0","100.0"
"3014",9.30717647895626e-06,3893591.29804091,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","0.1","100.0","1000.0"
"3015",9.46755342965056e-05,3960195.42196352,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","0.1","1000.0","0.1"
"3016",9.46757049492772e-05,3960202.49425556,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","0.1","1000.0","1.0"
"3017",9.46774113685352e-05,3960273.21294114,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","0.1","1000.0","10.0"
"3018",9.46944633323685e-05,3960979.92269001,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","0.1","1000.0","100.0"
"3019",9.48628483294441e-05,3967956.83708694,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","0.1","1000.0","1000.0"
"3020",9.20169456978098e-09,3849750.49962287,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1.0","0.1","0.1"
"3021",9.20178973082421e-09,3849789.71522664,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1.0","0.1","1.0"
"3022",9.20268767363883e-09,3850162.41163489,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1.0","0.1","10.0"
"3023",9.20998312981384e-09,3853193.56327712,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1.0","0.1","100.0"
"3024",9.25815135253517e-09,3873210.37653635,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1.0","0.1","1000.0"
"3025",9.20297922309059e-08,3850282.86929032,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1.0","1.0","0.1"
"3026",9.20305842221488e-08,3850316.69281428,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1.0","1.0","1.0"
"3027",9.20389454310087e-08,3850663.20177964,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1.0","1.0","10.0"
"3028",9.21093662667014e-08,3853590.07023005,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1.0","1.0","100.0"
"3029",9.25882350397196e-08,3873491.70569774,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1.0","1.0","1000.0"
"3030",9.21211019177776e-07,3854079.30655993,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1.0","10.0","0.1"
"3031",9.21217883463068e-07,3854107.84390335,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1.0","10.0","1.0"
"3032",9.21285700328669e-07,3854389.77997597,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1.0","10.0","10.0"
"3033",9.21900951721385e-07,3856948.21191299,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1.0","10.0","100.0"
"3034",9.26482463916228e-07,3875985.0266114,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1.0","10.0","1000.0"
"3035",9.2671162325344e-06,3876950.40481623,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1.0","100.0","0.1"
"3036",9.26715654890458e-06,3876967.15326008,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1.0","100.0","1.0"
"3037",9.26755083793443e-06,3877134.15218299,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1.0","100.0","10.0"
"3038",9.2714840931663e-06,3878766.71487554,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1.0","100.0","100.0"
"3039",9.30717647895626e-06,3893591.29804091,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1.0","100.0","1000.0"
"3040",9.46755342965056e-05,3960195.42196352,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1.0","1000.0","0.1"
"3041",9.46757049492772e-05,3960202.49425556,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1.0","1000.0","1.0"
"3042",9.46774113685352e-05,3960273.21294114,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1.0","1000.0","10.0"
"3043",9.46944633323685e-05,3960979.92269001,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1.0","1000.0","100.0"
"3044",9.48628483294441e-05,3967956.83708694,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1.0","1000.0","1000.0"
"3045",9.20169456978098e-09,3849750.49962287,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","10.0","0.1","0.1"
"3046",9.20178973082421e-09,3849789.71522664,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","10.0","0.1","1.0"
"3047",9.20268767363883e-09,3850162.41163489,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","10.0","0.1","10.0"
"3048",9.20998312981384e-09,3853193.56327712,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","10.0","0.1","100.0"
"3049",9.25815135253517e-09,3873210.37653635,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","10.0","0.1","1000.0"
"3050",9.20297922309059e-08,3850282.86929032,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","10.0","1.0","0.1"
"3051",9.20305842221488e-08,3850316.69281428,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","10.0","1.0","1.0"
"3052",9.20389454310087e-08,3850663.20177964,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","10.0","1.0","10.0"
"3053",9.21093662667014e-08,3853590.07023005,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","10.0","1.0","100.0"
"3054",9.25882350397196e-08,3873491.70569774,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","10.0","1.0","1000.0"
"3055",9.21211019177776e-07,3854079.30655993,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","10.0","10.0","0.1"
"3056",9.21217883463068e-07,3854107.84390335,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","10.0","10.0","1.0"
"3057",9.21285700328669e-07,3854389.77997597,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","10.0","10.0","10.0"
"3058",9.21900951721385e-07,3856948.21191299,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","10.0","10.0","100.0"
"3059",9.26482463916228e-07,3875985.0266114,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","10.0","10.0","1000.0"
"3060",9.2671162325344e-06,3876950.40481623,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","10.0","100.0","0.1"
"3061",9.26715654890458e-06,3876967.15326008,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","10.0","100.0","1.0"
"3062",9.26755083793443e-06,3877134.15218299,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","10.0","100.0","10.0"
"3063",9.2714840931663e-06,3878766.71487554,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","10.0","100.0","100.0"
"3064",9.30717647895626e-06,3893591.29804091,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","10.0","100.0","1000.0"
"3065",9.46755342965056e-05,3960195.42196352,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","10.0","1000.0","0.1"
"3066",9.46757049492772e-05,3960202.49425556,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","10.0","1000.0","1.0"
"3067",9.46774113685352e-05,3960273.21294114,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","10.0","1000.0","10.0"
"3068",9.46944633323685e-05,3960979.92269001,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","10.0","1000.0","100.0"
"3069",9.48628483294441e-05,3967956.83708694,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","10.0","1000.0","1000.0"
"3070",9.20169456978098e-09,3849750.49962287,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","100.0","0.1","0.1"
"3071",9.20178973082421e-09,3849789.71522664,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","100.0","0.1","1.0"
"3072",9.20268767363883e-09,3850162.41163489,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","100.0","0.1","10.0"
"3073",9.20998312981384e-09,3853193.56327712,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","100.0","0.1","100.0"
"3074",9.25815135253517e-09,3873210.37653635,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","100.0","0.1","1000.0"
"3075",9.20297922309059e-08,3850282.86929032,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","100.0","1.0","0.1"
"3076",9.20305842221488e-08,3850316.69281428,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","100.0","1.0","1.0"
"3077",9.20389454310087e-08,3850663.20177964,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","100.0","1.0","10.0"
"3078",9.21093662667014e-08,3853590.07023005,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","100.0","1.0","100.0"
"3079",9.25882350397196e-08,3873491.70569774,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","100.0","1.0","1000.0"
"3080",9.21211019177776e-07,3854079.30655993,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","100.0","10.0","0.1"
"3081",9.21217883463068e-07,3854107.84390335,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","100.0","10.0","1.0"
"3082",9.21285700328669e-07,3854389.77997597,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","100.0","10.0","10.0"
"3083",9.21900951721385e-07,3856948.21191299,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","100.0","10.0","100.0"
"3084",9.26482463916228e-07,3875985.0266114,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","100.0","10.0","1000.0"
"3085",9.2671162325344e-06,3876950.40481623,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","100.0","100.0","0.1"
"3086",9.26715654890458e-06,3876967.15326008,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","100.0","100.0","1.0"
"3087",9.26755083793443e-06,3877134.15218299,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","100.0","100.0","10.0"
"3088",9.2714840931663e-06,3878766.71487554,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","100.0","100.0","100.0"
"3089",9.30717647895626e-06,3893591.29804091,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","100.0","100.0","1000.0"
"3090",9.46755342965056e-05,3960195.42196352,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","100.0","1000.0","0.1"
"3091",9.46757049492772e-05,3960202.49425556,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","100.0","1000.0","1.0"
"3092",9.46774113685352e-05,3960273.21294114,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","100.0","1000.0","10.0"
"3093",9.46944633323685e-05,3960979.92269001,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","100.0","1000.0","100.0"
"3094",9.48628483294441e-05,3967956.83708694,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","100.0","1000.0","1000.0"
"3095",9.20169456978098e-09,3849750.49962287,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1000.0","0.1","0.1"
"3096",9.20178973082421e-09,3849789.71522664,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1000.0","0.1","1.0"
"3097",9.20268767363883e-09,3850162.41163489,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1000.0","0.1","10.0"
"3098",9.20998312981384e-09,3853193.56327712,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1000.0","0.1","100.0"
"3099",9.25815135253517e-09,3873210.37653635,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1000.0","0.1","1000.0"
"3100",9.20297922309059e-08,3850282.86929032,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1000.0","1.0","0.1"
"3101",9.20305842221488e-08,3850316.69281428,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1000.0","1.0","1.0"
"3102",9.20389454310087e-08,3850663.20177964,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1000.0","1.0","10.0"
"3103",9.21093662667014e-08,3853590.07023005,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1000.0","1.0","100.0"
"3104",9.25882350397196e-08,3873491.70569774,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1000.0","1.0","1000.0"
"3105",9.21211019177776e-07,3854079.30655993,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1000.0","10.0","0.1"
"3106",9.21217883463068e-07,3854107.84390335,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1000.0","10.0","1.0"
"3107",9.21285700328669e-07,3854389.77997597,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1000.0","10.0","10.0"
"3108",9.21900951721385e-07,3856948.21191299,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1000.0","10.0","100.0"
"3109",9.26482463916228e-07,3875985.0266114,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1000.0","10.0","1000.0"
"3110",9.2671162325344e-06,3876950.40481623,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1000.0","100.0","0.1"
"3111",9.26715654890458e-06,3876967.15326008,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1000.0","100.0","1.0"
"3112",9.26755083793443e-06,3877134.15218299,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1000.0","100.0","10.0"
"3113",9.2714840931663e-06,3878766.71487554,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1000.0","100.0","100.0"
"3114",9.30717647895626e-06,3893591.29804091,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1000.0","100.0","1000.0"
"3115",9.46755342965056e-05,3960195.42196352,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1000.0","1000.0","0.1"
"3116",9.46757049492772e-05,3960202.49425556,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1000.0","1000.0","1.0"
"3117",9.46774113685352e-05,3960273.21294114,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1000.0","1000.0","10.0"
"3118",9.46944633323685e-05,3960979.92269001,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1000.0","1000.0","100.0"
"3119",9.48628483294441e-05,3967956.83708694,"0.1","0.1","0.1","0.1","0.1","1000.0","1000.0","1000.0","1000.0","1000.0"
"3120",-99929108.2580638,-0.100006055454452,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","0.1","0.1","0.1"
"3121",-100000000.071445,138528494.520168,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","0.1","0.1","1.0"
"3122",9.20014539296194e-09,3850096.55405659,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","0.1","0.1","10.0"
"3123",-100000000.071445,138528659.900732,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","0.1","0.1","100.0"
"3124",-100000000.071445,138530163.345618,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","0.1","0.1","1000.0"
"3125",-99929208.8436274,-0.100006055454452,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","0.1","1.0","0.1"
"3126",-100000000.071445,138528492.437444,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","0.1","1.0","1.0"
"3127",9.20023536148961e-08,3850134.00506179,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","0.1","1.0","10.0"
"3128",9.20754640815703e-08,3853173.63561216,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","0.1","1.0","100.0"
"3129",9.25573288449016e-08,3873197.35989172,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","0.1","1.0","1000.0"
"3130",9.20014785646198e-07,3850097.57208604,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","0.1","10.0","0.1"
"3131",9.20023756221448e-07,3850134.87622356,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","0.1","10.0","1.0"
"3132",9.20110281945817e-07,3850494.69775289,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","0.1","10.0","10.0"
"3133",9.20817727283389e-07,3853435.95023217,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","0.1","10.0","100.0"
"3134",9.25616755310369e-07,3873377.99387791,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","0.1","10.0","1000.0"
"3135",9.20749811196035e-06,3853153.65366123,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","0.1","100.0","0.1"
"3136",9.20756170247531e-06,3853180.10420299,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","0.1","100.0","1.0"
"3137",9.20819122363177e-06,3853441.73461769,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","0.1","100.0","10.0"
"3138",9.21402221365419e-06,3855865.5301151,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","0.1","100.0","100.0"
"3139",9.26048843271968e-06,3875173.10410534,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","0.1","100.0","1000.0"
"3140",9.25617705829942e-05,3873382.45961434,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","0.1","1000.0","0.1"
"3141",9.25622045350325e-05,3873400.48751332,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","0.1","1000.0","1.0"
"3142",9.25665410201294e-05,3873580.64231768,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","0.1","1000.0","10.0"
"3143",9.260960924005e-05,3875369.92121838,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","0.1","1000.0","100.0"
"3144",9.30135310650838e-05,3892148.19997634,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","0.1","1000.0","1000.0"
"3145",-99929108.2580638,-0.100006055454452,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","1.0","0.1","0.1"
"3146",-100000000.071445,138528494.520168,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","1.0","0.1","1.0"
"3147",9.20014539296194e-09,3850096.55405659,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","1.0","0.1","10.0"
"3148",-100000000.071445,138528659.900732,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","1.0","0.1","100.0"
"3149",-100000000.071445,138530163.345618,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","1.0","0.1","1000.0"
"3150",-99929208.8436274,-0.100006055454452,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","1.0","1.0","0.1"
"3151",-100000000.071445,138528492.437444,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","1.0","1.0","1.0"
"3152",9.20023536148961e-08,3850134.00506179,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","1.0","1.0","10.0"
"3153",9.20754640815703e-08,3853173.63561216,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","1.0","1.0","100.0"
"3154",9.25573288449016e-08,3873197.35989172,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","1.0","1.0","1000.0"
"3155",9.20014785646198e-07,3850097.57208604,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","1.0","10.0","0.1"
"3156",9.20023756221448e-07,3850134.87622356,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","1.0","10.0","1.0"
"3157",9.20110281945817e-07,3850494.69775289,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","1.0","10.0","10.0"
"3158",9.20817727283389e-07,3853435.95023217,"0.1","0.1","0.1","0.1","1.0","0.1","0.1","1.0","10.0","100.0"
